draft_year,draft_round,draft_pick,draft_team,draft_pos,college,draft_age,pfr_id,pid
2001,6,175,CAR,RB,Syracuse,23.0,BrowDe02,P0372
2001,6,190,DEN,WR,Iowa,23.0,KaspKe00,P0400
2001,6,192,TEN,RB,Nebraska,23.0,AlexDa21,
2001,6,195,BUF,TE,Notre Dame,24.0,OLeaDa20,
2001,6,198,GNB,TE,Tennessee,22.0,MartDa00,P0540
2001,7,204,CIN,WR,Oregon St.,23.0,HousTJ00,P0365
2001,7,214,BUF,WR,Ohio St.,23.0,GermRe00,
2001,7,218,PIT,WR,Texas A&M,22.0,TaylCh04,
2001,7,224,SFO,TE,Yale,21.0,JohnEr00,P0283
2001,7,227,CAR,TE,Idaho,23.0,RobeMi00,
2001,7,229,OAK,WR,Ohio St.,22.0,RambKe00,
2001,7,236,ATL,WR,Kentucky,23.0,McCoQu00,
2001,7,245,CLE,WR,Miami (FL),27.0,KingAn00,
2002,1,1,HOU,QB,Fresno St.,23.0,CarrDa00,P0348
2002,1,3,DET,QB,Oregon,23.0,HarrJo00,P0359
2002,1,13,NOR,WR,Tennessee,21.0,StalDo00,P0346
2002,1,14,NYG,TE,Miami (FL),22.0,ShocJe00,P0341
2002,1,16,CLE,RB,Boston Col.,22.0,GreeWi01,P0347
2002,1,18,ATL,RB,Michigan St.,21.0,DuckT.00,P0368
2002,1,19,DEN,WR,Hawaii,22.0,LeliAs00,P0361
2002,1,20,GNB,WR,Florida St.,23.0,WalkJa00,P0391
2002,1,21,NWE,TE,Colorado,23.0,GrahDa00,P0414
2002,1,28,SEA,TE,Washington,22.0,StevJe00,P0379
2002,1,32,WAS,QB,Tulane,23.0,RamsPa00,P0374
2002,2,33,HOU,WR,Florida,21.0,GaffJa00,P0362
2002,2,34,CAR,RB,UCLA,22.0,FostDe00,P0418
2002,2,36,BUF,WR,LSU,22.0,ReedJo01,P0364
2002,2,46,NYG,WR,Auburn,22.0,CartTi00,P0445
2002,2,47,CLE,WR,Virginia Tech,23.0,DaviAn01,P0353
2002,2,48,SDG,WR,Florida,23.0,CaldRe00,P0392
2002,2,51,DEN,RB,Miami (FL),21.0,PortCl00,P0336
2002,2,54,SEA,RB,Oregon,22.0,MorrMa00,P0595
2002,2,55,OAK,TE,BYU,23.0,JollDo00,P0369
2002,2,56,WAS,RB,Iowa,23.0,BettLa00,P0383
2002,2,62,PIT,WR,Indiana,23.0,RandAn00,P0351
2002,2,63,DAL,WR,Pittsburgh,21.0,BryaAn00,P0345
2002,2,65,NWE,WR,Louisville,23.0,BranDe00,P0360
2002,3,67,CIN,TE,TCU,23.0,SchoMa00,P0390
2002,3,81,ARI,QB,Sam Houston St.,23.0,McCoJo01,P0431
2002,3,84,STL,RB,North Dakota St.,22.0,GordLa00,P0367
2002,3,87,WAS,WR,Utah,23.0,RussCl00,
2002,3,88,NYJ,TE,Michigan St.,22.0,BakeCh00,P0492
2002,3,91,PHI,RB,Villanova,23.0,WestBr00,P0405
2002,4,99,HOU,RB,Ohio St.,23.0,WellJo00,P0371
2002,4,103,SDG,TE,Oregon,23.0,PeelJu00,P0658
2002,4,107,KAN,FB,Penn St.,24.0,EasyOm00,
2002,4,108,JAX,QB,East Carolina,24.0,GarrDa00,P0521
2002,4,114,MIA,TE,Georgia,23.0,McMiRa01,P0357
2002,4,117,NWE,QB,LSU,24.0,DaveRo01,
2002,4,118,JAX,TE,Virginia,23.0,LuzaCh00,
2002,4,119,TAM,RB,Tennessee,24.0,StepTr01,
2002,4,122,CLE,TE,Ohio St.,23.0,SandDa00,
2002,4,123,BAL,WR,Minnesota,22.0,JohnRo03,
2002,4,129,DAL,FB,Ohio St.,22.0,MartJa01,
2002,4,135,GNB,RB,Miami (FL),23.0,DaveNa00,P0442
2002,5,136,HOU,FB,New Mexico,23.0,BaxtJa00,
2002,5,137,CAR,QB,Stanford,23.0,FasaRa00,
2002,5,138,DET,TE,Notre Dame,22.0,OwenJo00,
2002,5,144,DEN,WR,Michigan St.,24.0,HaygHe20,
2002,5,145,CAR,RB,Syracuse,23.0,JohnKy00,P0539
2002,5,149,ARI,WR,Alabama,23.0,McAdJa00,P0380
2002,5,151,TEN,WR,Akron,22.0,SchiJa20,
2002,5,155,BAL,TE,Alabama,22.0,JoneTe00,P0447
2002,5,158,ATL,QB,Illinois,22.0,KittKu00,
2002,5,160,WAS,TE,LSU,23.0,RoyaRo00,P0602
2002,5,164,GNB,QB,LSU,23.0,NallCr00,
2002,5,166,PIT,RB,Georgia,23.0,HaynVe00,P0484
2002,5,169,SEA,TE,Northern Iowa,22.0,HannRy00,
2002,5,170,MIA,WR,Northwestern,22.0,SimmSa20,
2002,6,174,CAR,TE,Sam Houston St.,23.0,HeinKe00,
2002,6,184,ATL,WR,Iowa,23.0,HillKa20,
2002,6,185,ARI,RB,Kansas St.,22.0,ScobJo00,
2002,6,186,NOR,QB,UC Davis,23.0,OSulJ.00,P0707
2002,6,191,DEN,TE,Boise St.,23.0,PutzJe00,P0470
2002,6,196,NOR,TE,Penn St.,22.0,GilmJo00,
2002,6,197,OAK,RB,San Diego St.,24.0,NedxLa00,
2002,6,199,CHI,RB,Georgia Southern,23.0,PeteAd00,P0545
2002,6,201,SFO,TE,Wisconsin,23.0,AnelMa20,
2002,6,202,PIT,WR,Texas-El Paso,23.0,MaysLe00,
2002,6,203,CHI,WR,Delaware,22.0,ElliJa00,
2002,6,204,IND,RB,Stanford,22.0,AlleBr20,
2002,6,206,BAL,WR,Notre Dame,22.0,HuntJa00,
2002,6,207,BAL,RB,Toledo,22.0,TaylCh01,P0402
2002,6,210,CHI,TE,UCLA,23.0,FletBr00,P0550
2002,7,222,JAX,WR,Middle Tenn. St.,22.0,NewsKe00,
2002,7,223,ARI,TE,Iowa St.,22.0,BankMi20,
2002,7,225,TEN,WR,Northern Illinois,23.0,HillDa20,
2002,7,226,NYG,WR,Miami (FL),23.0,JoneDa02,
2002,7,232,SEA,QB,Southern Miss,23.0,KellJe21,
2002,7,235,OAK,WR,North Carolina,23.0,CurrRo01,P0465
2002,7,241,MIA,RB,East Carolina,24.0,HenrLe20,
2002,7,243,STL,RB,Marshall,23.0,MassCh00,
2002,7,252,DET,TE,Maryland,22.0,MurpMa00,
2002,7,253,NWE,WR,Notre Dame,22.0,GiveDa00,P0410
2002,7,257,WAS,FB,Kansas St.,22.0,CartRo01,P0417
2003,1,1,CIN,QB,USC,23.0,PalmCa00,P0464
2003,1,2,DET,WR,Michigan St.,22.0,RogeCh01,P0434
2003,1,3,HOU,WR,Miami (FL),22.0,JohnAn02,P0406
2003,1,7,JAX,QB,Marshall,23.0,LeftBy00,P0409
2003,1,17,ARI,WR,Penn St.,22.0,JohnBr02,P0422
2003,1,19,BAL,QB,California,22.0,BollKy00,P0437
2003,1,22,CHI,QB,Florida,23.0,GrosRe00,P0570
2003,1,23,BUF,RB,Miami (FL),21.0,McGaWi00,P0453
2003,1,24,IND,TE,Iowa,24.0,ClarDa00,P0430
2003,1,27,KAN,RB,Penn St.,23.0,JohnLa00,P0460
2003,2,41,HOU,TE,Michigan,23.0,JoppBe00,
2003,2,44,WAS,WR,Florida,22.0,JacoTa00,
2003,2,45,NWE,WR,Texas A&M,24.0,JohnBe00,P0446
2003,2,54,ARI,WR,Florida St.,22.0,BoldAn00,P0403
2003,2,60,TEN,WR,Middle Tenn. St.,22.0,CaliTy00,P0426
2003,2,61,PHI,TE,Rutgers,23.0,SmitL.00,P0435
2003,2,63,OAK,TE,Stanford,21.0,JohnTe00,
2003,3,65,CIN,WR,Tennessee,24.0,WashKe00,P0424
2003,3,69,DAL,TE,Tennessee,21.0,WittJa00,P0425
2003,3,71,MIN,WR,Nevada,22.0,BurlNa00,P0421
2003,3,74,STL,WR,Utah St.,25.0,CurtKe00,P0476
2003,3,76,CAR,TE,UCLA,22.0,SeidMi00,
2003,3,77,BAL,RB,Georgia,21.0,SmitMu00,P0614
2003,3,85,NYJ,FB,Michigan,23.0,AskeB.00,
2003,3,88,HOU,QB,Louisville,23.0,RagoDa00,
2003,3,91,NYG,TE,Morgan St.,23.0,ShiaVi00,P0659
2003,3,93,TEN,RB,Colorado,22.0,BrowCh03,P0461
2003,3,95,PHI,WR,Virginia,23.0,McMuBi00,P0557
2003,3,96,OAK,FB,USC,23.0,FargJu00,P0586
2003,3,97,TAM,QB,Texas,23.0,SimmCh00,P0515
2003,4,99,DET,RB,Kentucky,25.0,PinnAr00,P0501
2003,4,101,HOU,RB,LSU,22.0,DaviDo01,P0404
2003,4,104,JAX,TE,Oregon,22.0,WrigGe00,P0587
2003,4,105,MIN,RB,Oregon,22.0,SmitOn00,P0411
2003,4,106,STL,WR,Arizona St.,22.0,McDoSh00,P0472
2003,4,108,DEN,RB,Oklahoma,22.0,GrifQu00,P0491
2003,4,110,SEA,QB,Iowa St.,23.0,WallSe00,P0606
2003,4,115,CLE,RB,Virginia Tech,23.0,SuggLe00,P0469
2003,4,118,CIN,FB,Western Kentucky,23.0,JohnJe00,
2003,4,121,ATL,FB,Mississippi St.,23.0,GrifJu00,P0441
2003,4,124,SFO,WR,Illinois,22.0,LloyBr00,P0451
2003,4,127,BUF,WR,North Carolina,22.0,AikeSa00,P0770
2003,4,132,JAX,RB,LSU,22.0,ToefLa00,P0436
2003,4,134,BAL,FB,Wake Forest,23.0,MughOv00,P0608
2003,5,139,CHI,WR,Arizona,22.0,WadeBo00,P0474
2003,5,143,CHI,WR,Missouri,22.0,GageJu00,P0443
2003,5,148,STL,FB,Eastern Washington,25.0,CurlDa20,
2003,5,156,MIA,TE,Mississippi St.,23.0,LeexDo00,P0535
2003,5,158,DEN,WR,TCU,23.0,MadiAd00,
2003,5,161,SFO,TE,Florida,23.0,WalkAa00,
2003,5,163,PIT,QB,Boston Col.,23.0,St.PBr20,
2003,5,165,SEA,FB,Syracuse,23.0,DaviCh24,
2003,5,167,OAK,WR,Central Florida,23.0,GabrDo00,P0473
2003,6,175,DET,WR,Grand Valley St.,23.0,KircDa00,
2003,6,186,DAL,WR,Hampton,23.0,SmitZu00,
2003,6,192,HOU,QB,Michigan,23.0,HensDr00,
2003,6,196,ATL,WR,TCU,23.0,DunbLa20,
2003,6,197,SFO,WR,Notre Dame,23.0,BattAr00,P0525
2003,6,199,NYG,WR,SE Missouri St.,23.0,PondWi00,
2003,6,200,NYJ,QB,Wisconsin,23.0,BollBr00,P0523
2003,6,201,NWE,QB,Texas Tech,24.0,KingKl00,
2003,6,206,CHI,RB,Boise St.,23.0,ForsBr00,
2003,6,211,NYG,WR,Syracuse,23.0,TyreDa00,P0612
2003,7,218,JAX,FB,USC,24.0,MacKMa20,
2003,7,221,MIN,WR,Oregon,22.0,HowrKe00,
2003,7,223,BAL,TE,Oklahoma,23.0,SmitTr01,
2003,7,224,SEA,WR,Kansas St.,22.0,WallTa00,
2003,7,226,CAR,WR,Illinois,23.0,YounWa00,
2003,7,229,SDG,FB,South Carolina,23.0,PinnAn00,
2003,7,231,NOR,WR,Florida St.,23.0,GardTa00,
2003,7,232,WAS,QB,Indiana,22.0,HamdGi00,
2003,7,234,NWE,FB,BYU,25.0,NeadSp00,
2003,7,241,SFO,QB,Miami (FL),22.0,DorsKe00,P0498
2003,7,254,STL,TE,Western New Mexico,23.0,AnguRi00,
2003,7,255,NYG,WR,Eastern Michigan,22.0,WaltKe00,P0623
2003,7,256,GNB,WR,Toledo,22.0,FordCa00,
2004,1,1,SDG,QB,Mississippi,23.0,MannEl00,P0499
2004,1,3,ARI,WR,Pittsburgh,21.0,FitzLa00,P0458
2004,1,4,NYG,QB,North Carolina St.,22.0,RivePh00,P0566
2004,1,6,CLE,TE,Miami (FL),21.0,WinsKe01,P0568
2004,1,7,DET,WR,Texas,22.0,WillRo04,P0459
2004,1,9,JAX,WR,Washington,21.0,WillRe00,P0487
2004,1,11,PIT,QB,Miami (OH),22.0,RoetBe00,P0462
2004,1,13,BUF,WR,Wisconsin,23.0,EvanLe00,P0457
2004,1,15,TAM,WR,LSU,21.0,ClayMi00,P0452
2004,1,22,BUF,QB,Tulane,23.0,LosmJ.00,P0531
2004,1,24,STL,RB,Oregon St.,21.0,JackSt00,P0468
2004,1,26,CIN,RB,Michigan,22.0,PerrCh00,P0506
2004,1,29,ATL,WR,Ohio St.,22.0,JenkMi00,P0517
2004,1,30,DET,RB,Virginia Tech,22.0,JoneKe02,P0456
2004,1,31,SFO,WR,Oklahoma St.,23.0,WoodRa00,
2004,1,32,NWE,TE,Georgia,23.0,WatsBe00,P0520
2004,2,40,TEN,TE,Florida,22.0,TrouBe00,P0483
2004,2,41,DEN,RB,Oklahoma St.,23.0,BellTa00,P0486
2004,2,43,DAL,RB,Notre Dame,23.0,JoneJu01,P0467
2004,2,50,NOR,WR,LSU,22.0,HendDe00,P0534
2004,2,54,DEN,WR,Marshall,22.0,WattDa00,P0480
2004,2,55,JAX,RB,Florida St.,23.0,JoneGr01,P0519
2004,2,61,KAN,TE,Pittsburgh,23.0,WilsKr00,
2004,2,62,CAR,WR,USC,22.0,ColbKe00,P0466
2004,3,68,IND,TE,Ohio St.,24.0,HartBe00,
2004,3,77,SFO,WR,Clemson,22.0,HamiDe20,
2004,3,78,CHI,WR,Fresno St.,23.0,BerrBe00,P0496
2004,3,81,WAS,TE,Utah St.,22.0,CoolCh00,P0471
2004,3,82,BAL,WR,Washington St.,22.0,DarlDe00,P0654
2004,3,90,ATL,QB,Virginia,23.0,SchaMa00,P0633
2004,4,99,OAK,WR,Texas Tech,23.0,FranCa20,
2004,4,105,KAN,WR,Oregon,23.0,ParkSa00,P0514
2004,4,106,CLE,QB,Louisiana Tech,23.0,McCoLu00,P0661
2004,4,108,NYJ,WR,North Carolina St.,22.0,CotcJe00,P0565
2004,4,109,BUF,TE,Oregon St.,23.0,EuhuTi00,
2004,4,119,MIN,RB,Tulane,22.0,MoorMe00,P0475
2004,4,120,JAX,WR,Virginia Tech,25.0,WilfEr00,P0490
2004,4,128,NWE,RB,Arkansas,23.0,CobbCe00,
2004,5,134,OAK,WR,Syracuse,22.0,MoraJo00,
2004,5,144,DAL,TE,Boston Col.,24.0,RyanSe00,
2004,5,148,CHI,QB,Ohio St.,23.0,KrenCr00,
2004,5,149,CIN,WR,Nevada,21.0,MannMa00,
2004,5,151,WAS,TE,California,23.0,WilsMa21,
2004,5,154,SDG,RB,Northern Illinois,22.0,TurnMi00,P0553
2004,5,156,NOR,FB,Arizona St.,23.0,KarnMi00,
2004,5,157,SEA,WR,Colorado,23.0,HackD.00,P0529
2004,5,162,PHI,FB,Minnesota,24.0,TapeTh00,
2004,5,163,CAR,WR,Ohio St.,23.0,CartDr00,P0590
2004,5,164,NWE,WR,Florida St.,20.0,SamxP.20,
2004,6,168,NYG,WR,Texas A&M,23.0,TaylJa00,
2004,6,169,SDG,TE,Nebraska-Omaha,23.0,KrauRy00,
2004,6,171,DEN,WR,Alabama,22.0,LukeTr00,
2004,6,181,TAM,TE,Yale,22.0,LawrNa00,
2004,6,185,PHI,QB,Delaware,23.0,HallAn00,
2004,6,191,TEN,RB,Tennessee,23.0,FlemTr00,P0497
2004,6,193,IND,QB,Wisconsin,23.0,SorgJi00,
2004,6,194,PIT,TE,Penn St.,24.0,KranMa00,
2004,6,199,BAL,WR,Northern Arizona,21.0,MoorCl00,P0479
2004,7,202,ARI,QB,Michigan,23.0,NavaJo00,
2004,7,206,TAM,WR,Tennessee,23.0,JoneMa01,
2004,7,208,CLE,RB,California,23.0,EcheAd00,
2004,7,211,HOU,WR,Texas,22.0,ThomSl00,
2004,7,214,BUF,WR,Georgia Tech,22.0,SmitJo00,
2004,7,216,DAL,WR,NW Oklahoma St.,25.0,CrayPa00,P0542
2004,7,217,SFO,QB,Washington,24.0,PickCo00,
2004,7,219,ATL,RB,West Virginia,23.0,WilsQu00,
2004,7,220,MIN,TE,Maryland,23.0,DugaJe00,
2004,7,225,DEN,QB,LSU,25.0,MaucMa00,
2004,7,228,TAM,RB,Dartmouth,22.0,CramCa00,
2004,7,232,CAR,TE,Central Florida,24.0,GainMi00,P0665
2004,7,235,NYJ,RB,Ottawa (KS),24.0,WardDe01,P0628
2004,7,241,TEN,FB,Penn St.,22.0,McHuSe00,
2004,7,242,PHI,RB,Maryland,23.0,PerrBr01,
2004,7,245,OAK,TE,San Jose St.,23.0,AndeCo00,P0538
2004,7,247,DEN,RB,Pittsburgh,23.0,MireBr00,
2004,7,250,DEN,QB,Colorado St.,24.0,VanPBr00,
2005,1,1,SFO,QB,Utah,21.0,SmitAl03,P0571
2005,1,2,MIA,RB,Auburn,23.0,BrowRo05,P0504
2005,1,3,CLE,WR,Michigan,22.0,EdwaBr00,P0518
2005,1,4,CHI,RB,Texas,22.0,BensCe00,P0581
2005,1,5,TAM,RB,Auburn,23.0,WillCa02,P0503
2005,1,7,MIN,WR,South Carolina,22.0,WillTr01,P0533
2005,1,10,DET,WR,USC,21.0,WillMi03,P0543
2005,1,21,JAX,WR,Arkansas,22.0,JoneMa00,P0509
2005,1,22,BAL,WR,Oklahoma,23.0,ClayMa01,P0511
2005,1,24,GNB,QB,California,21.0,RodgAa00,P0671
2005,1,25,WAS,QB,Auburn,23.0,CampJa00,P0588
2005,1,27,ATL,WR,Ala-Birmingham,23.0,WhitRo00,P0522
2005,1,30,PIT,TE,Virginia,22.0,MillHe00,P0507
2005,2,35,PHI,WR,Georgia,24.0,BrowRe01,P0505
2005,2,39,CHI,WR,Oklahoma,23.0,BradMa00,P0607
2005,2,44,ARI,RB,California,22.0,ArriJ.00,P0526
2005,2,54,CAR,RB,Louisville,22.0,ShelEr00,
2005,2,55,BUF,WR,Miami (FL),23.0,ParrRo00,P0597
2005,2,58,GNB,WR,Texas A&M,22.0,MurpTe00,
2005,2,61,SDG,WR,Northern Colorado,22.0,JackVi00,P0582
2005,3,65,SFO,RB,Miami (FL),22.0,GoreFr00,P0516
2005,3,67,CLE,QB,Akron,24.0,FryeCh00,P0554
2005,3,68,TEN,WR,Indiana,22.0,RobyCo00,P0549
2005,3,69,OAK,QB,Arizona St.,23.0,WaltAn00,
2005,3,71,TAM,TE,Stanford,23.0,SmitAl02,P0524
2005,3,73,HOU,RB,Oklahoma St.,25.0,MoreVe00,P0556
2005,3,77,PHI,RB,Louisiana Tech,22.0,MoatRy00,P0558
2005,3,83,CIN,WR,West Virginia,22.0,HenrCh00,P0513
2005,3,86,BUF,TE,Miami (FL),23.0,EverKe00,
2005,3,96,TEN,WR,Oklahoma,23.0,JoneBr02,P0544
2005,4,106,CHI,QB,Purdue,22.0,OrtoKy00,P0530
2005,4,109,DAL,RB,Minnesota,22.0,BarbMa01,P0510
2005,4,110,NYG,RB,Southern Illinois,23.0,JacoBr00,P0555
2005,4,112,MIN,RB,Florida,22.0,FasoCi00,
2005,4,114,HOU,WR,Hampton,22.0,MathJe00,
2005,4,116,KAN,WR,Florida St.,22.0,ThorCr00,
2005,4,127,JAX,RB,Virginia,23.0,PearAl00,P0536
2005,4,130,SDG,RB,Kansas St.,22.0,SproDa00,P0669
2005,4,136,TEN,WR,Tulane,24.0,WillRo05,P0546
2005,5,140,CHI,WR,Clemson,22.0,CurrAi00,
2005,5,142,TEN,RB,Missouri,23.0,NashDa00,
2005,5,144,STL,TE,Notre Dame,23.0,CollJe00,
2005,5,145,DET,QB,Connecticut,22.0,OrloDa00,P0704
2005,5,158,BAL,FB,Montana,23.0,GreeJu00,
2005,5,174,SFO,WR,West Virginia,24.0,MarsRa00,
2005,6,179,TEN,TE,Texas,24.0,ScaiBo00,P0532
2005,6,182,NYJ,RB,Tennessee,23.0,HousCe00,P0551
2005,6,185,JAX,WR,Hawaii,23.0,OwenCh00,
2005,6,190,CIN,WR,UCLA,23.0,PerrTa00,
2005,6,192,STL,WR,Ball St.,21.0,RidgDa00,
2005,6,198,NYJ,TE,Colorado St.,23.0,DreeJo00,P0772
2005,6,201,ATL,RB,Michigan St.,24.0,CobbDe00,
2005,6,213,BAL,QB,Oregon St.,22.0,AndeDe00,P0617
2005,7,222,WAS,FB,The Citadel,22.0,BrouNe00,
2005,7,223,SFO,WR,Oregon,22.0,MaxwMa00,
2005,7,225,TAM,WR,Utah,23.0,WarrPa00,
2005,7,226,ARI,WR,Indiana (PA),23.0,McCoLe00,
2005,7,230,NWE,QB,USC,23.0,CassMa00,P0674
2005,7,236,BUF,RB,Louisville,23.0,GateLi00,
2005,7,240,NYJ,WR,Tuskegee,23.0,WillHa20,
2005,7,244,PIT,RB,Northwestern,23.0,HerrNo00,P0591
2005,7,248,SFO,TE,Virginia,22.0,EstePa00,
2005,7,249,SFO,TE,Oklahoma St.,22.0,BajeBi00,
2005,7,250,STL,QB,Harvard,22.0,FitzRy00,P0559
2005,7,251,STL,FB,North Carolina,24.0,HedgMa00,
2006,1,2,NOR,RB,USC,21.0,BushRe00,P0561
2006,1,3,TEN,QB,Texas,23.0,YounVi00,P0567
2006,1,6,SFO,TE,Maryland,22.0,DaviVe00,P0603
2006,1,10,ARI,QB,USC,23.0,LeinMa00,P0576
2006,1,11,DEN,QB,Vanderbilt,23.0,CutlJa00,P0601
2006,1,21,NWE,RB,Minnesota,21.0,MaroLa00,P0572
2006,1,25,PIT,WR,Ohio St.,22.0,HolmSa00,P0574
2006,1,27,CAR,RB,Memphis,23.0,WillDe02,P0577
2006,1,28,JAX,TE,UCLA,22.0,LewiMa00,P0642
2006,1,30,IND,RB,LSU,23.0,AddaJo00,P0563
2006,2,36,NWE,WR,Florida,21.0,JackCh00,P0616
2006,2,44,NYG,WR,Miami (FL),22.0,MossSi00,
2006,2,45,TEN,RB,USC,21.0,WhitLe01,P0624
2006,2,46,STL,TE,Colorado,22.0,KlopJo00,P0615
2006,2,49,NYJ,QB,Oregon,23.0,ClemKe00,P0650
2006,2,52,GNB,WR,Western Michigan,22.0,JennGr00,P0578
2006,2,53,DAL,TE,Notre Dame,22.0,FasaAn00,P0692
2006,2,60,JAX,RB,UCLA,21.0,DrewMa00,P0560
2006,2,61,DEN,TE,Western Michigan,23.0,ScheTo00,P0599
2006,2,64,MIN,QB,Alabama St.,23.0,JackTa00,P0627
2006,3,72,ARI,TE,Georgia,22.0,PopeLe00,P0651
2006,3,74,DET,RB,Wisconsin,22.0,CalhBr00,
2006,3,78,CLE,WR,Oklahoma,22.0,WilsTr00,
2006,3,79,ATL,RB,Mississippi St.,23.0,NorwJe00,P0585
2006,3,81,SDG,QB,Clemson,24.0,WhitCh02,P1049
2006,3,82,MIA,WR,Arizona St.,21.0,HagaDe00,P0613
2006,3,84,SFO,WR,Wisconsin,22.0,WillBr01,
2006,3,85,KAN,QB,Alabama,23.0,CroyBr00,P0666
2006,3,86,NWE,TE,Texas,23.0,ThomDa02,P0760
2006,3,90,TAM,WR,Notre Dame,21.0,StovMa00,P0769
2006,3,93,STL,TE,USC,22.0,ByrdDo00,
2006,3,95,PIT,WR,Florida St.,23.0,ReidWi00,
2006,4,98,HOU,TE,Wisconsin,23.0,DaniOw00,P0584
2006,4,100,SFO,WR,Penn St.,23.0,RobiMi00,
2006,4,103,NYJ,QB,Missouri,22.0,SmitBr01,P0645
2006,4,106,NWE,FB,Tulsa,22.0,MillGa01,
2006,4,109,PHI,WR,Michigan,23.0,AvanJa00,P0662
2006,4,111,BAL,WR,Oregon,23.0,WillDe03,P0596
2006,4,117,NYJ,RB,Florida St.,24.0,WashLe00,P0575
2006,4,119,DEN,WR,Central Florida,22.0,MarsBr00,P0600
2006,4,125,DAL,WR,LSU,21.0,GreeSk20,
2006,4,130,DEN,WR,Akron,21.0,HixoDo00,P0695
2006,4,132,BAL,RB,Georgia Tech,23.0,DaniP.00,
2006,5,144,STL,WR,Virginia,23.0,HagaMa00,
2006,5,145,CLE,RB,Washington St.,23.0,HarrJe00,P0717
2006,5,148,GNB,QB,Furman,24.0,MartIn00,
2006,5,150,NYJ,TE,Wisconsin,23.0,PociJa00,
2006,5,155,CAR,TE,Virginia Tech,23.0,KingJe00,P0637
2006,5,163,SEA,RB,USC,23.0,KirtDa00,
2006,5,166,BAL,TE,Colorado,24.0,SypnQu00,P0660
2006,6,170,HOU,RB,Virginia,22.0,LundWa00,P0579
2006,6,171,NOR,WR,Oregon St.,23.0,HassMi00,
2006,6,175,SFO,WR,Central Missouri St.,22.0,WalkHu00,P0825
2006,6,180,CLE,FB,Colorado,23.0,VickLa00,
2006,6,184,ATL,WR,Fresno St.,23.0,JennAd00,
2006,6,190,KAN,WR,San Diego St.,24.0,WebbJe00,P0657
2006,6,193,CIN,QB,Texas A&M,22.0,McNeRe00,
2006,6,194,TAM,QB,Toledo,23.0,GradBr00,P0589
2006,6,195,CHI,RB,Oklahoma,22.0,RunnJ.00,
2006,7,209,CIN,WR,Penn St.,23.0,KilmEt00,
2006,7,218,ARI,WR,BYU,23.0,WatkTo20,
2006,7,233,MIA,WR,Auburn,22.0,AromDe00,P0758
2006,7,244,TAM,TE,Michigan,24.0,MassTi20,
2006,7,246,TEN,RB,Utah,22.0,GantQu00,P0779
2006,7,249,SEA,WR,Auburn,22.0,ObomBe00,P0802
2006,7,251,HOU,WR,Colorado St.,23.0,AndeDa01,P0720
2006,7,252,NOR,WR,Hofstra,23.0,ColsMa00,P0564
2007,1,1,OAK,QB,LSU,22.0,RussJa00,P0688
2007,1,2,DET,WR,Georgia Tech,21.0,JohnCa00,P0625
2007,1,7,MIN,RB,Oklahoma,22.0,PeteAd01,P0618
2007,1,9,MIA,WR,Ohio St.,22.0,GinnTe00,P0640
2007,1,12,BUF,RB,California,21.0,LyncMa00,P0621
2007,1,22,CLE,QB,Notre Dame,22.0,QuinBr00,P0755
2007,1,23,KAN,WR,LSU,22.0,BoweDw00,P0620
2007,1,27,NOR,WR,Tennessee,22.0,MeacRo00,P0713
2007,1,30,SDG,WR,LSU,21.0,DaviCr00,
2007,1,31,CHI,TE,Miami (FL),22.0,OlseGr00,P0638
2007,1,32,IND,WR,Ohio St.,22.0,GonzAn00,P0630
2007,2,36,PHI,QB,Houston,23.0,KolbKe00,P0824
2007,2,38,OAK,TE,Arizona St.,21.0,MillZa01,P0634
2007,2,40,MIA,QB,BYU,26.0,BeckJo00,
2007,2,43,DET,QB,Michigan St.,23.0,StanDr00,P0834
2007,2,44,MIN,WR,South Carolina,21.0,RiceSi01,P0635
2007,2,45,CAR,WR,USC,20.0,JarrDw00,
2007,2,50,TEN,RB,Arizona,22.0,HenrCh01,
2007,2,51,NYG,WR,USC,22.0,SmitSt02,P0693
2007,2,52,STL,RB,Rutgers,23.0,LeonBr00,P0647
2007,2,63,GNB,RB,Nebraska,21.0,JackBr00,P0663
2007,3,71,MIA,RB,Florida St.,23.0,BookLo00,P0656
2007,3,73,HOU,WR,Lane,23.0,JoneJa03,P0747
2007,3,74,BAL,WR,Kansas St.,24.0,FiguYa00,
2007,3,75,ATL,WR,Illinois St.,22.0,RobiLa01,P0643
2007,3,76,SFO,WR,Washington St.,22.0,HillJa00,P0709
2007,3,77,PIT,TE,Minnesota,23.0,SpaeMa00,
2007,3,78,GNB,WR,San Jose St.,23.0,JoneJa04,P0629
2007,3,79,JAX,WR,Central Florida,22.0,WalkMi01,P0727
2007,3,80,TEN,WR,Fresno St.,23.0,WillPa00,
2007,3,90,PHI,RB,Penn St.,21.0,HuntTo01,
2007,3,92,BUF,QB,Stanford,23.0,EdwaTr01,P0644
2007,3,93,CHI,RB,Northern Illinois,23.0,WolfGa00,
2007,3,99,OAK,WR,Texas-El Paso,23.0,HiggJo00,P0700
2007,4,100,OAK,RB,Louisville,23.0,BushMi00,P0702
2007,4,103,DAL,QB,Washington,23.0,StanIs00,
2007,4,107,NOR,RB,Ohio St.,21.0,PittAn00,P0716
2007,4,111,BUF,RB,Fresno St.,24.0,WrigDw01,
